1.000000000000000000e+00
9.765625000000000000e-01
9.394531250000000000e-01
9.023437500000000000e-01
8.105468750000000000e-01
7.304687500000000000e-01
5.976562500000000000e-01
5.253906250000000000e-01
3.027343750000000000e-01
2.167968750000000000e-01
1.289062500000000000e-01
-3.125000000000000000e-02
-6.250000000000000000e-02
-1.875000000000000000e-01
-3.105468750000000000e-01
-3.593750000000000000e-01
-4.140625000000000000e-01
-4.609375000000000000e-01
-4.257812500000000000e-01
-4.355468750000000000e-01
-4.257812500000000000e-01
-3.867187500000000000e-01
-3.339843750000000000e-01
-3.535156250000000000e-01
-2.617187500000000000e-01
-2.558593750000000000e-01
-1.816406250000000000e-01
-1.542968750000000000e-01
-1.210937500000000000e-01
-1.113281250000000000e-01
-1.171875000000000000e-01
-1.230468750000000000e-01
-9.570312500000000000e-02
-2.050781250000000000e-01
-2.011718750000000000e-01
-2.343750000000000000e-01
-3.144531250000000000e-01
-3.066406250000000000e-01
-4.042968750000000000e-01
-4.570312500000000000e-01
-4.687500000000000000e-01
-5.097656250000000000e-01
-5.078125000000000000e-01
-5.292968750000000000e-01
-4.589843750000000000e-01
-3.808593750000000000e-01
-3.339843750000000000e-01
-3.066406250000000000e-01
-1.621093750000000000e-01
-6.445312500000000000e-02
3.906250000000000000e-03
1.386718750000000000e-01
3.125000000000000000e-01
3.593750000000000000e-01
5.019531250000000000e-01
5.957031250000000000e-01
6.484375000000000000e-01
7.656250000000000000e-01
8.144531250000000000e-01
8.105468750000000000e-01
8.378906250000000000e-01
8.398437500000000000e-01
7.558593750000000000e-01
7.597656250000000000e-01
6.523437500000000000e-01
5.625000000000000000e-01
4.726562500000000000e-01
3.203125000000000000e-01
1.542968750000000000e-01
2.343750000000000000e-02
-6.835937500000000000e-02
-2.031250000000000000e-01
-3.085937500000000000e-01
-4.238281250000000000e-01
-4.824218750000000000e-01
-5.234375000000000000e-01
-5.859375000000000000e-01
-5.761718750000000000e-01
-6.132812500000000000e-01
-5.937500000000000000e-01
-5.625000000000000000e-01
-5.253906250000000000e-01
-4.765625000000000000e-01
-4.472656250000000000e-01
-3.515625000000000000e-01
-3.007812500000000000e-01
-2.421875000000000000e-01
-2.128906250000000000e-01
-2.148437500000000000e-01
-1.367187500000000000e-01
-1.230468750000000000e-01
-1.152343750000000000e-01
-6.835937500000000000e-02
-1.367187500000000000e-01
-1.347656250000000000e-01
