0.0	3.603889412794596e-05	-8.470329472543003e-22
0.00600331998021117	0.00014414409753137045	-5.421010862427522e-20
0.01200663996042234	0.0003242811800344935	1.0842021724855044e-19
0.01800995994063351	0.0005763927805491756	1.6263032587282567e-19
0.02401327992084468	0.0009003986408300937	-1.0842021724855044e-19
0.03001659990105585	0.001296195652628054	1.6263032587282567e-19
0.03601991988126702	0.0017636579181385579	-6.505213034913027e-19
0.04202323986147819	0.0023026368236103586	-5.963111948670274e-19
0.04802655984168936	0.0029129611259560563	-1.734723475976807e-18
0.05402987982190053	0.0035944370521795157	-2.3852447794681098e-18
0.0600331998021117	0.004346848411406529	0.0
0.06603651978232288	0.005169956719274877	1.734723475976807e-18
0.07203983976253404	0.006063501334425715	1.3010426069826053e-18
0.07804315974274521	0.007027199606808964	-3.903127820947816e-18
0.08404647972295638	0.008060747037496374	-3.903127820947816e-18
0.09004979970316755	0.009163817449676783	2.6020852139652106e-18
0.09605311968337872	0.010336063170485441	0.0
0.10205643966358989	0.011577115223313303	4.336808689942018e-18
0.10805975964380106	0.012886583530211871	0.0
0.11406307962401223	0.014264057124005188	5.204170427930421e-18
0.1200663996042234	0.015709104369715572	4.336808689942018e-18
0.12606971958443458	0.01722127319488604	-6.938893903907228e-18
0.13207303956464575	0.01880009132838316	1.734723475976807e-18
0.13807635954485692	0.020445066547260034	1.9081958235744878e-17
0.1440796795250681	0.022155686931248683	-6.938893903907228e-18
0.15008299950527926	0.023931421124455423	-1.734723475976807e-18
0.15608631948549043	0.02577171860382502	-1.734723475976807e-18
0.1620896394657016	0.027676009953952842	-1.734723475976807e-18
0.16809295944591277	0.029643707147815532	-1.9081958235744878e-17
0.17409627942612393	0.03167420383300002	-2.0816681711721685e-17
0.1800995994063351	0.033766875623022316	-1.3877787807814457e-17
0.18610291938654627	0.03592108039332921	3.469446951953614e-18
0.19210623936675744	0.03813615858158415	3.122502256758253e-17
0.1981095593469686	0.04041143349186059	-1.0408340855860843e-17
0.20411287932717978	0.04274621160236228	2.0816681711721685e-17
0.21011619930739095	0.0451397828763213	-2.0816681711721685e-17
0.21611951928760212	0.0475914210757199	4.5102810375396984e-17
